0830|eight-thirty in the morning|Gard stood bent over the cut in the earth for some time, shining the big light into the black depths. Here it was, only eight-thirty in the morning, and already he wanted a drink.
0830|half past eight|At half past eight Millicent Hammitt barged in, without a preliminary knock, to say goodbye.
0830|half past eight|Sir John was normally awakened at half past eight every morning by a butler who brought him his breakfast, another butler who brought him his clothes, a third butler whose job it was to feed Adolf and Stalin if necessary, and a fourth butler who was basically a spare.
0830|eight thirty|Outside, the wind continued to rise. Every now and then it gave a blood-curdling scream around the eaves that made him look up from his book. Around eight thirty, the snow began. It was heavy and wet, quickly coating his window and blocking his view of the mountains. In a way, that was worse. The snow had blocked the windows in the Overlook, too.
0830|eight-thirty|We had made our arrangements at lunch the day before, and when I turned my old car into the driveway of the big green Victorian at eight-thirty on Tuesday morning, Annie and Mike were ready to go. So was Milo.
0830|eight thirty|At eight thirty, I called and said, “I’ve been thinking I might get a boob job, just take them clean off. What do you think? Could I pull off the flat-chested look?”
0830|Eight-thirty|Eight-thirty the ward door opens and two technicians trot in, smelling like grape wine; technicians always move at a fast walk or a trot because they’re always leaning so far forward they have to move fast to keep standing.
0830|8:30 A.M.|At 8:30 A.M. Filomina walked into the Ale House white, round, and heaving from the extra hundred and forty-six pounds she carried on her small frame.
0830|half-past eight|“What nonsense!” thought Vronsky, and glanced at his watch.<br>It was half-past eight already.
0830|half past eight|At half past eight, Mr. Dursley picked up his briefcase, pecked Mrs. Dursley on the cheek, and tried to kiss Dudley good-bye but missed, because Dudley was now having a tantrum and throwing his cereal at the walls.
0830|8:30|It is around 8:30. Sunshine comes through the windows at right. As the curtain rises, the family has just finished breakfast.
0830|8:30 a.m.|On July 25th, 8:30 a.m. the bitch Novaya dies whelping. At 10 o'clock she is lowered into her cool grave, at 7:30 that same evening we see our first floes and greet them wishing they were the last.
0830|eight-thirty|The lecture was to be given tomorrow, and it was now almost eight-thirty.
0830|eight-thirty|When he woke, at eight-thirty, he was alone in the bedroom. He put on his dressing gown and put in his hearing aid and went into the living room.
0830|eight-thirty|I can see by my watch, without taking my hand from the left grip of the cycle, that it is eight-thirty in the morning.
