0400|four o'clock|At four o'clock Mark sat in the Fairy's office rereading the last two articles he had written-one for the most respectable of our papers, the other for a more popular organ. This was the only part of the night's work which had anything in it to flatter literary vanity. The earlier hours had been spent in the sterner labor of concocting the news itself.
0400|four in the morning|She should have told him. It isn’t friendly, the fact that she hasn’t told him. The first time, she told him and they both cried, holding each other closely, consoling each other for some violation they felt as mutual. Then they discussed their problems, sitting up till four in the morning, whispering across the kitchen table.
0400|four o’clock|I followed his gaze to the mantelpiece. The clock had stopped at four o’clock.<br>“Mon ami, someone has tampered with it. It had still three days to run. It is an eight-day clock, you comprehend?” <br>“But what should they want to do that for? Some idea of a false scent by making the crime appear to have taken place at four o’clock?”
0400|four a.m.|The cloud descended, and Bill’s voice was divorced from what transpired in his head. The purple cloud had a notion. It swept down on top of him like smoke billowing from fallen towers. The possibility that all his work and all his travels and all his passion was just farce. His way of coping at four a.m. on a West Texas Highway. His heart thundered, and he dreamt the Truth, but each discovery was a slippery as a fish in the hand, and every time he tried to catch one, it would simply wriggle its tail and be free.
0400|four|It’s a delusional painter who finishes a canvas at two o’clock and expects radical societal transformation by four. Even when artists write manifestos, they are (hopefully) aware that their exigent tone is, finally, borrowed, only echoing and mimicking the urgency of the guerrilla’s demands, or the activist’s protests, rather than truly enacting it. The people sometimes demand change. They almost never demand art.
0400|four|When the row of clocks in their cases chimed out four, he closed the ledger and reached out for the oil lamp on the edge of the counter. Removing the glass chimney, he struck a match and held it to the wick, then replaced the glass and watched the flame’s amber tones fill the room, scattering shadows between the clock faces.
0400|four o’clock a.m.|All this is visible to you by the light of an oil lamp hanging from the ceiling, and by that of an excellent fire, near which I sit in my cloak and bonnet; my muff and umbrella lie on the table, and I am warming away the numbness and chill contracted by sixteen hours’ exposure to the rawness of an October day: I left Lawton at four o’clock a.m. and the Millcote town clock is now just striking eight.
0400|four o’clock|It was four o’clock before we finally got away. Now, for some reason, it was Charles and Camilla who weren’t speaking. They’d fought about something - I’d seen them arguing in the yard - and all the way home, in the back seat, they sat side by side and stared straight ahead, their arms folded across their chests in what I am sure they did not realize was a comically identical fashion.
0400|four in the morning|After Francis left I fell asleep again. When I woke up it was four in the morning. I had slept for nearly twenty-four hours.
0400|four|He wakes up at four, and when he goes outside with the new gloves in one hand, Alice is sitting in the eternal motel lawn chair, bundled up in an I LOVE LAS VEGAS sweatshirt and looking up at a rind of moon.
0400|four in the morning|His mother knew about the no-talking thing. It had happened after Danny had ventured into Room 217 at the Overlook.<br>“Will you talk to Dick?”<br>Lying in his bed, looking up at her, he nodded. His mother called, even though it was four in the morning.<br>Late the next day, Dick came. He brought something with him.<br>A present.
0400|four o’clock|As a sign of respect, Rose took off her tophat and held it by her side.<br>At four o’clock they trooped back to their encampment in the parking lot, invigorated. They would return the next day, and the day after that, and the day after that. They would return until the good steam was exhausted, and then they would move on.
0400|4 a.m.|Vera had been hanging by a thread for a week now, comatose, in and out of Cheyne-Stokes respiration, and this was exactly the sort of night the frail ones picked to go out on. Usually at 4 a.m.
0400|four in the morning|A poet might die at at twenty-one, a revolutionary or a rock start at twenty-four. But after that you assume everything’s going to be all right. You’ve made it past Dead Man’s Curve and you’re out of the tunnel, cruising straight for your destination down a six-lane highway—whether you want to be or not. You get your hair cut; every morning you shave. You aren’t a poet anymore, or a revolutionary or a rock star. You don’t pass out drunk in phone booths or blast out the Doors at four in the morning.
0400|Four A.M.|Three months before the block party, before Oliver Dubois drove a stolen truck into his own living room, before somebody shot Step Volkin at Forty-Six Oak Drive, Holly Dubois decided on an early morning walk. Real early. Four A.M. early.
0400|four in the morning|“Buster,” she whispered, rubbing the little shih tzu to wake him. After all, walking by herself at four in the morning might be considered wacky. Nobody did that in Sylvan except one or two dedicated runners during their cooldowns, and she wasn’t a runner.
0400|four o’clock|Then I was lying half asleep in the cold lower level of the Pennsylvania Station, staring at the morning Tribune, and waiting for the four o’clock train.
0400|four o’clock|She lay down at four o’clock, not expecting to sleep a wink, but her healing body had its own priorities. She went under almost instantly, and when she woke to the insistent 𝘥𝘢𝘩-𝘥𝘢𝘩-𝘥𝘢𝘩 of her bedside clock, she was glad she had set the alarm. Outside, a gusty October breeze was combing leaves from the trees and sending them across her backyard in colorful skitters. The light had gone that strange and depthless gold which seems the exclusive property of late-fall afternoons in New England.
0400|4:00 A.M.|𝘞𝘩𝘢𝘵 came in the form of a bright green van, Sunday morning, 4:00 A.M. sharp. Dervla awoke to acrid exhaust fumes billowing into her open bedroom window. Annoyance turned to gratitude when she spotted the peculiar vehicle, for Dervla knew a juicy bit of news when she saw one.
0400|four o'clock|Nothing happened, he said wanly. "I waited, and about four o'clock she came to the window and stood there for a minute and then turned out the light."
0400|four am.|I looked at the clock and it was (yes, you guessed it) four am. I should have taken comfort from the fact that approximately quarter of the Greenwich Mean Time world had just jolted awake also and were lying, staring miserably into the darkness, worrying.
0400|4 am|Suddenly, he started to cry. Curled up on the sofa he sobbed loudly. Michel looked at his watch; it was just after 4 am. On the screen a wild cat had a rabbit in its mouth.
0400|Four o'clock|The Birds begun at Four o'clock <br /> Their period for Dawn
0400|At four|The night before Albert Kessler arrived in Santa Teresa, at four in the morning, Sergio Gonzalez Rodriguez got a call from Azucena Esquivel Plata, reporter and PRI congresswoman.
